tx_id,timestamp,account_id,amount,currency,merchant_id,merchant_country,channel,ip_address,device_id,status,label
59012c75-f495-41ec-bc22-c2d607470c35,2025-11-26T01:36:37.229962+00:00,acc_1233,12.18,CAD,merchant_194,IN,mobile,28.168.137.162,dev_622,success,genuine
390eae30-08d1-422b-9634-00678a32d31d,2025-11-26T01:36:21.229962+00:00,acc_571,98.0,CAD,merchant_86,CA,web,26.35.125.205,dev_4395,success,genuine
3f3312c3-258e-4093-8558-b74cc1681361,2025-11-26T01:34:28.229962+00:00,acc_1067,158.15,CAD,merchant_62,BR,web,250.156.142.175,dev_4810,success,genuine
0342c269-6db2-45c7-a67d-f394124b2dc1,2025-11-26T01:37:05.229962+00:00,acc_1007,78.88,CAD,merchant_174,IN,branch,250.43.216.210,dev_683,success,genuine
fe065447-4f0d-470d-ab05-447e903c1f39,2025-11-26T01:36:27.229962+00:00,acc_1212,16.61,CAD,merchant_180,DE,branch,235.146.32.3,dev_2796,success,genuine
a4458c67-5e99-44da-afd9-62d2ca062032,2025-11-26T01:34:55.229962+00:00,acc_911,1.83,CAD,merchant_173,GB,branch,175.167.184.173,dev_3456,success,genuine
853ad17d-1199-4c53-91ed-224dee8e7b39,2025-11-26T01:38:35.229962+00:00,acc_142,142.68,CAD,merchant_139,CN,branch,142.200.185.151,dev_4812,success,genuine
539cf3ef-17e0-498b-a41f-470988771ae3,2025-11-26T01:36:15.229962+00:00,acc_994,39.25,CAD,merchant_87,IN,mobile,14.18.189.141,dev_784,success,genuine
b7023ef3-57eb-4c5d-ab0d-48f5deba66af,2025-11-26T01:37:51.229962+00:00,acc_1181,81.59,CAD,merchant_78,GB,web,239.175.154.17,dev_4760,success,genuine
bc83924a-399f-455f-b60e-4281edfb53bc,2025-11-26T01:34:30.229962+00:00,acc_1558,219.53,CAD,merchant_99,US,web,115.223.68.95,dev_1188,success,genuine
83c1d66b-f800-4030-a8a8-8a01d30dffc6,2025-11-26T01:37:07.229962+00:00,acc_1897,9.34,CAD,merchant_157,DE,web,63.146.241.31,dev_2710,success,genuine
fb52c636-7ddc-4873-b299-79b35934b875,2025-11-26T01:38:22.229962+00:00,acc_1383,137.88,CAD,merchant_31,RU,branch,93.218.166.32,dev_4061,success,genuine
e8a56208-ba6c-4245-8388-3920a766208e,2025-11-26T01:36:05.229962+00:00,acc_360,5.61,CAD,merchant_40,DE,web,94.51.107.132,dev_3680,success,genuine
fb5c444e-9826-4e08-8c96-516316c5f03f,2025-11-26T01:34:31.229962+00:00,acc_1084,30.31,CAD,merchant_160,BR,web,22.173.218.150,dev_4311,success,genuine
63058521-1ff2-4f01-b458-6596254d810c,2025-11-26T01:37:23.229962+00:00,acc_142,3.1,CAD,merchant_132,CN,mobile,61.45.198.243,dev_4247,success,genuine
e9f14849-dc29-4c3d-910a-3497b74af120,2025-11-26T01:34:51.229962+00:00,acc_1729,7.45,CAD,merchant_127,BR,web,93.75.177.29,dev_4846,success,genuine
e4969b0c-c2be-4d86-b57e-4a98d152b10c,2025-11-26T01:35:55.229962+00:00,acc_865,52.78,CAD,merchant_189,BR,branch,22.236.155.16,dev_4355,success,genuine
3001bd9a-8485-4170-87c4-61c4a1cc9ae3,2025-11-26T01:37:26.229962+00:00,acc_13,4.81,CAD,merchant_82,US,mobile,219.2.132.252,dev_2550,success,genuine
4871ab08-cebd-493e-893e-6e498a60d2d3,2025-11-26T01:35:08.229962+00:00,acc_1936,10.21,CAD,merchant_63,IN,mobile,200.57.40.251,dev_3438,success,genuine
b0e5d534-4be0-4088-b79b-5a45c0dac7a7,2025-11-26T01:36:26.229962+00:00,acc_965,291.12,CAD,merchant_124,DE,mobile,145.247.94.131,dev_103,success,genuine
09055bbd-e076-4d91-9ef6-f04f7a4adb64,2025-11-26T01:36:34.229962+00:00,acc_272,151.37,CAD,merchant_110,CN,web,27.24.154.218,dev_2969,success,genuine
18df431f-665c-4696-b918-8212c9f30e01,2025-11-26T01:34:44.229962+00:00,acc_1161,12.61,CAD,merchant_160,US,branch,58.233.218.11,dev_959,success,genuine
2edcf117-9dee-4b0c-b06d-fe8d5ac048b7,2025-11-26T01:36:01.229962+00:00,acc_1724,16173.35,CAD,merchant_9,CN,web,125.214.20.188,dev_2555,success,fraud
43270ee4-dd1f-4441-b96a-0ad08e5a41aa,2025-11-26T01:36:40.229962+00:00,acc_580,69.98,CAD,merchant_68,BR,mobile,90.244.4.190,dev_2421,success,genuine
83471783-8860-46d9-9d31-73f5497d3e58,2025-11-26T01:37:16.229962+00:00,acc_169,46.43,CAD,merchant_181,BR,mobile,141.230.167.213,dev_2858,success,genuine
91a43d9a-b548-464c-8cb0-f241e7c92b26,2025-11-26T01:35:21.229962+00:00,acc_984,1.32,CAD,merchant_158,CN,web,98.13.130.47,dev_4944,success,genuine
ef9874a1-c96e-42bd-9200-ac2a86be3705,2025-11-26T01:39:15.229962+00:00,acc_775,157.96,CAD,merchant_114,FR,web,164.6.123.193,dev_1982,success,genuine
736f25e7-be2d-4b18-aed1-bae9bdc6d9a3,2025-11-26T01:36:24.229962+00:00,acc_170,243.21,CAD,merchant_169,FR,branch,215.117.115.252,dev_1734,success,genuine
524d0ab3-8c1e-47fa-8a18-9b44f0c807b6,2025-11-26T01:37:24.229962+00:00,acc_1265,90.14,CAD,merchant_115,GB,web,166.202.77.45,dev_3369,success,genuine
8fc4d2ce-a7ea-4e6b-99b4-66dcee633933,2025-11-26T01:37:15.229962+00:00,acc_103,8.88,CAD,merchant_120,FR,branch,127.62.38.61,dev_469,success,genuine
972ac471-3f24-47ad-a5ee-0720f2e079dc,2025-11-26T01:38:08.229962+00:00,acc_1403,205.3,CAD,merchant_84,IN,mobile,214.179.62.35,dev_2633,success,genuine
9dbfa4b7-3aac-4126-9327-5953fd235467,2025-11-26T01:39:55.229962+00:00,acc_950,40.17,CAD,merchant_46,US,mobile,201.177.130.164,dev_1669,success,genuine
0f595e2e-cb12-4326-ade3-25b9ed8a0c6a,2025-11-26T01:36:24.229962+00:00,acc_1192,231.03,CAD,merchant_152,IN,web,253.2.174.64,dev_64,success,genuine
39ae126f-188f-4b5a-92f8-42ff71c5eb10,2025-11-26T01:36:28.229962+00:00,acc_1698,95.08,CAD,merchant_60,BR,mobile,93.82.63.47,dev_211,success,genuine
897de743-c3e8-4e87-a305-375fa8dfe4e7,2025-11-26T01:36:57.229962+00:00,acc_170,64.62,CAD,merchant_191,IN,mobile,177.75.189.232,dev_2070,success,genuine
cc3aac66-4cd8-4f88-9b98-92f12d1d83a6,2025-11-26T01:37:51.229962+00:00,acc_345,3.43,CAD,merchant_127,NG,branch,215.242.68.6,dev_3879,success,genuine
9e234702-1b08-43a2-b490-5d31ba0a196e,2025-11-26T01:35:34.229962+00:00,acc_435,53.39,CAD,merchant_187,US,mobile,103.163.132.176,dev_1103,success,genuine
6e01bc5e-dec8-491d-bfca-dd5549190fa0,2025-11-26T01:35:18.229962+00:00,acc_469,57.07,CAD,merchant_190,DE,branch,199.209.77.27,dev_77,success,genuine
cd35e54f-2444-4a20-8145-bf928e5fe523,2025-11-26T01:38:50.229962+00:00,acc_1065,219.37,CAD,merchant_3,FR,web,95.200.64.210,dev_1151,success,genuine
731c2f34-23bf-44df-a3a5-0612c4114633,2025-11-26T01:36:35.229962+00:00,acc_697,16.98,CAD,merchant_79,NG,web,214.68.76.62,dev_324,success,genuine
80026c38-a3fb-425f-b64f-092449824fd2,2025-11-26T01:36:11.229962+00:00,acc_1340,10.75,CAD,merchant_194,US,branch,49.59.115.110,dev_2692,success,genuine
83b6c3b1-d71e-412b-9ba2-b4ad8e03600a,2025-11-26T01:38:53.229962+00:00,acc_1841,55.25,CAD,merchant_27,NG,branch,230.43.93.190,dev_4291,success,genuine
84104713-9385-4d2a-a852-b9f56ad8af9c,2025-11-26T01:36:04.229962+00:00,acc_897,90.71,CAD,merchant_110,BR,web,138.144.247.175,dev_1971,success,genuine
e1fe843c-994b-43dc-963e-6780e242349d,2025-11-26T01:37:34.229962+00:00,acc_992,4.53,CAD,merchant_34,BR,branch,2.230.165.248,dev_2194,success,genuine
9bf5e124-863a-4d4a-86c5-4b50e7dd45df,2025-11-26T01:39:42.229962+00:00,acc_264,1.55,CAD,merchant_182,GB,branch,152.123.174.206,dev_674,success,genuine
84f612c1-3a66-47fc-ae4d-261c2ee813a2,2025-11-26T01:39:23.229962+00:00,acc_834,81.64,CAD,merchant_46,GB,web,24.170.52.71,dev_2262,success,genuine
e716e9a6-b71e-426a-b981-28399bee380a,2025-11-26T01:35:58.229962+00:00,acc_632,30.95,CAD,merchant_140,FR,web,17.72.236.159,dev_4870,success,genuine
a2f0e489-607e-4c12-957e-c97c898dbc27,2025-11-26T01:39:26.229962+00:00,acc_935,26.8,CAD,merchant_99,BR,web,8.230.20.135,dev_1137,success,genuine
00a0fbc5-19fe-4595-8466-e1d4843c7872,2025-11-26T01:39:50.229962+00:00,acc_110,83.26,CAD,merchant_79,CA,mobile,86.88.86.219,dev_4808,success,genuine
ae542c99-2be4-42a0-a8bd-809e33bd2190,2025-11-26T01:39:32.229962+00:00,acc_1505,110.16,CAD,merchant_96,DE,mobile,89.57.70.132,dev_4097,success,genuine
7a44167c-3f8b-4541-93f2-1557a79a0ef0,2025-11-26T01:39:07.229962+00:00,acc_1507,36.18,CAD,merchant_53,RU,branch,167.204.141.145,dev_2034,success,genuine
f4ca987e-252d-454a-a9b3-a0e1be4e081a,2025-11-26T01:37:43.229962+00:00,acc_356,47.22,CAD,merchant_54,RU,web,38.83.201.125,dev_4482,success,genuine
88315b14-e494-4374-8b1c-9b7b094b6f39,2025-11-26T01:39:25.229962+00:00,acc_23,77.98,CAD,merchant_62,GB,mobile,21.52.219.20,dev_4248,success,genuine
9c823258-37b1-4bef-ab64-3401ab54bb19,2025-11-26T01:37:07.229962+00:00,acc_1583,4.04,CAD,merchant_109,FR,mobile,247.49.36.2,dev_3530,success,genuine
1d6586db-fb98-488a-b91d-4bd4c37bf319,2025-11-26T01:40:20.229962+00:00,acc_1031,24.64,CAD,merchant_9,FR,mobile,177.185.103.187,dev_1382,success,genuine
0f968cd1-317e-46e9-b2b4-47b9e282d9e5,2025-11-26T01:40:06.229962+00:00,acc_80,19.09,CAD,merchant_128,RU,mobile,128.82.160.241,dev_2391,success,genuine
0bf42542-7e72-4189-b486-9e5540f0982a,2025-11-26T01:39:29.229962+00:00,acc_104,34.02,CAD,merchant_153,US,web,117.210.175.16,dev_2309,success,genuine
a071b294-ae98-4728-a8ab-d43370e83071,2025-11-26T01:40:23.229962+00:00,acc_1029,55.67,CAD,merchant_134,FR,branch,254.221.180.111,dev_624,success,genuine
c8664644-8531-4c78-9a7d-a63ed2975ca1,2025-11-26T01:38:26.229962+00:00,acc_1903,54.34,CAD,merchant_14,CA,web,59.16.59.210,dev_2673,success,genuine
2f608257-0626-4460-9490-fbf48a09a718,2025-11-26T01:38:53.229962+00:00,acc_143,109.21,CAD,merchant_118,CN,web,114.69.130.112,dev_3616,success,genuine
f2a0c12a-d766-4569-9cad-f742beb4231e,2025-11-26T01:36:46.229962+00:00,acc_585,268.99,CAD,merchant_15,RU,web,173.157.153.110,dev_4392,success,genuine
2119abe8-7198-4aa5-b998-d2b9bc781e1b,2025-11-26T01:40:06.229962+00:00,acc_1828,69.28,CAD,merchant_4,CA,mobile,26.171.140.46,dev_944,success,genuine
de637189-96d5-4eab-93cd-2c2ad3a6d1ab,2025-11-26T01:36:57.229962+00:00,acc_1792,43.72,CAD,merchant_143,RU,branch,225.230.73.239,dev_1018,success,genuine
d17e15d2-bfbe-44ce-a1c7-123684caa79d,2025-11-26T01:40:44.229962+00:00,acc_151,26.02,CAD,merchant_199,CN,mobile,98.181.163.207,dev_2268,success,genuine
64245cda-f303-422f-9334-f4d25325a3e3,2025-11-26T01:38:46.229962+00:00,acc_847,144.66,CAD,merchant_165,CN,web,1.188.69.104,dev_4553,success,genuine
27890ed6-7f23-4090-8669-0ae8123feaa5,2025-11-26T01:40:43.229962+00:00,acc_1489,34.42,CAD,merchant_100,NG,mobile,14.34.122.41,dev_1801,success,genuine
77518a93-d1fe-4fb6-91ba-f6a190fc151d,2025-11-26T01:37:51.229962+00:00,acc_1332,64.99,CAD,merchant_58,IN,mobile,45.158.114.209,dev_4414,success,genuine
012051cf-c266-45e3-babd-53d1d84d6329,2025-11-26T01:39:54.229962+00:00,acc_1817,15.07,CAD,merchant_95,GB,web,45.105.52.111,dev_1158,success,genuine
7c8014f6-9076-4ba3-a333-d5eb0980d34e,2025-11-26T01:38:55.229962+00:00,acc_503,9.55,CAD,merchant_46,RU,web,153.200.158.73,dev_4553,success,genuine
76600ea8-3012-4afc-b57f-c20991c17f37,2025-11-26T01:37:13.229962+00:00,acc_1781,127.34,CAD,merchant_44,GB,web,105.93.135.206,dev_1747,success,genuine
1d311ebe-fbfe-4d1a-8450-69713e2311de,2025-11-26T01:39:03.229962+00:00,acc_113,7.38,CAD,merchant_67,CN,web,76.109.206.169,dev_4808,success,genuine
c7ab0487-1907-418d-bbf3-6c67e97d0007,2025-11-26T01:37:08.229962+00:00,acc_1741,5.16,CAD,merchant_72,CN,branch,231.69.104.16,dev_560,success,genuine
f7f71da5-d69d-4470-8d9c-b277f48ec835,2025-11-26T01:39:28.229962+00:00,acc_912,1.79,CAD,merchant_193,CA,web,33.167.10.209,dev_4797,success,genuine
f5346cb7-65f6-4152-a86c-3fc1613ad35e,2025-11-26T01:36:47.229962+00:00,acc_1903,334.04,CAD,merchant_98,GB,branch,12.29.95.192,dev_3007,success,genuine
966ff3c8-0c4b-49c3-805c-7884f15616c3,2025-11-26T01:36:55.229962+00:00,acc_1084,76.96,CAD,merchant_84,RU,web,172.53.25.68,dev_4417,success,genuine
aa753af2-2499-4f3e-a494-8f014f9c9d0b,2025-11-26T01:39:20.229962+00:00,acc_1819,13.62,CAD,merchant_45,CN,web,170.38.237.156,dev_3734,success,genuine
682d43ca-0481-463c-bcfd-484742adfa8a,2025-11-26T01:36:53.229962+00:00,acc_121,27.34,CAD,merchant_190,US,mobile,228.29.93.8,dev_3717,success,genuine
aa8cc28c-8d54-4020-8c9d-dd07495d9a66,2025-11-26T01:39:34.229962+00:00,acc_363,31.24,CAD,merchant_34,RU,mobile,236.83.213.87,dev_4707,success,genuine
7c8e0fe7-a68b-4cd6-888b-dee24d80292e,2025-11-26T01:41:37.229962+00:00,acc_1838,114.03,CAD,merchant_53,RU,web,24.93.145.146,dev_1553,success,genuine
6a17f0ca-15c6-4fb9-9c16-7b322365d762,2025-11-26T01:39:26.229962+00:00,acc_2000,13.03,CAD,merchant_108,BR,mobile,196.14.246.98,dev_1316,success,genuine
11b524ce-8a6c-40db-b410-9858491269fb,2025-11-26T01:38:15.229962+00:00,acc_869,2.83,CAD,merchant_152,FR,branch,30.51.60.144,dev_4940,success,genuine
297a84b6-ce27-4e5c-845d-fcd1f91426a9,2025-11-26T01:39:37.229962+00:00,acc_1170,24.36,CAD,merchant_119,IN,branch,186.163.158.137,dev_1039,success,genuine
cb195c7b-438a-4700-ad90-86a93f4e7ef4,2025-11-26T01:37:58.229962+00:00,acc_1724,14.84,CAD,merchant_99,CN,branch,242.136.150.87,dev_4882,success,genuine
cbcacc2b-3959-4c5e-9db7-61fcdcee95a1,2025-11-26T01:37:19.229962+00:00,acc_1013,206.99,CAD,merchant_190,FR,mobile,253.122.38.79,dev_1247,success,genuine
6e87072a-e0dc-4060-81de-e54f3f7be218,2025-11-26T01:38:10.229962+00:00,acc_250,80.6,CAD,merchant_185,IN,web,177.149.37.244,dev_3842,success,genuine
300331f2-46be-4856-b367-443abadbfe0d,2025-11-26T01:41:38.229962+00:00,acc_1150,108.5,CAD,merchant_57,NG,mobile,174.114.36.215,dev_3046,success,genuine
eb34df36-a756-407b-b3b3-183b156bc73a,2025-11-26T01:39:40.229962+00:00,acc_1295,86.24,CAD,merchant_101,BR,branch,215.91.243.84,dev_3616,success,genuine
1b1e0751-5a1c-4895-8117-98a2f7dfd81d,2025-11-26T01:37:12.229962+00:00,acc_1094,15.08,CAD,merchant_90,IN,branch,28.85.137.124,dev_314,success,genuine
14f9187a-913c-4a93-8cd9-4eec6e2f5879,2025-11-26T01:37:41.229962+00:00,acc_1591,210.64,CAD,merchant_30,CA,web,31.186.219.249,dev_3824,success,genuine
7f0339d5-953f-4d05-a321-5efaed46563b,2025-11-26T01:38:07.229962+00:00,acc_220,26.31,CAD,merchant_70,DE,mobile,163.91.162.239,dev_2051,success,genuine
8f298d4c-00db-47f7-ba6b-6997fb632528,2025-11-26T01:37:15.229962+00:00,acc_1386,35.79,CAD,merchant_116,RU,mobile,219.129.209.120,dev_3268,success,genuine
07163398-d8d5-40a8-856c-5c02e479f62b,2025-11-26T01:40:53.229962+00:00,acc_1878,61.69,CAD,merchant_160,US,branch,52.111.136.152,dev_718,success,genuine
d1897f11-1dda-4120-a9ae-2492f9497b23,2025-11-26T01:41:55.229962+00:00,acc_673,166.34,CAD,merchant_142,BR,mobile,82.123.79.161,dev_663,success,genuine
3e6b9010-8c70-4f21-80f6-a9dac1b8929d,2025-11-26T01:37:14.229962+00:00,acc_902,85.99,CAD,merchant_87,BR,web,51.183.14.211,dev_2589,success,genuine
65118e53-64b3-4680-8a1c-fdf8efa44e6d,2025-11-26T01:38:47.229962+00:00,acc_261,44.7,CAD,merchant_189,NG,web,190.126.161.225,dev_2864,success,genuine
602532a5-df29-429d-bca5-4db26ca84130,2025-11-26T01:38:11.229962+00:00,acc_900,371.53,CAD,merchant_90,CN,branch,153.74.90.68,dev_3562,success,genuine
bdc6347b-40a1-483a-9f7d-d44fa7386ed4,2025-11-26T01:38:03.229962+00:00,acc_1890,87.34,CAD,merchant_169,US,branch,126.71.77.41,dev_3218,success,genuine
41b2252e-afd9-4863-b65a-3ed81de26d33,2025-11-26T01:37:25.229962+00:00,acc_895,336.92,CAD,merchant_188,DE,branch,65.53.212.252,dev_4475,success,genuine
1c078a6e-9cf5-4f6d-a192-0ccc950157eb,2025-11-26T01:42:08.229962+00:00,acc_1370,281.0,CAD,merchant_40,CN,mobile,124.119.26.139,dev_4962,success,genuine
ee22cbb0-d59e-4c61-9cdd-f98c3a5754b3,2025-11-26T01:41:12.229962+00:00,acc_587,130.83,CAD,merchant_97,DE,web,81.46.61.167,dev_203,success,genuine
87ea0116-9f2e-43df-bc76-554ff9f3d940,2025-11-26T01:38:31.229962+00:00,acc_814,76.17,CAD,merchant_198,CN,web,181.4.151.197,dev_3624,success,genuine
132c1879-8a70-4556-b7fd-286d3bce88f4,2025-11-26T01:40:12.229962+00:00,acc_1866,228.76,CAD,merchant_138,CA,mobile,51.116.214.252,dev_3712,success,genuine
1a50165c-f814-4b39-8ffe-56fc3b0c70b2,2025-11-26T01:39:51.229962+00:00,acc_32,67.98,CAD,merchant_97,DE,mobile,106.252.244.185,dev_3623,success,genuine
d89bf43e-c815-4aac-af9b-e7812c958b1e,2025-11-26T01:39:59.229962+00:00,acc_987,3.93,CAD,merchant_43,RU,web,96.229.145.67,dev_494,success,genuine
2e4905f5-0300-4f70-a738-06795c545be0,2025-11-26T01:41:01.229962+00:00,acc_791,13.1,CAD,merchant_177,RU,mobile,116.8.241.196,dev_2623,success,genuine
3506c088-17fa-4b4b-8ef4-68c9098efa1b,2025-11-26T01:40:27.229962+00:00,acc_1108,41.75,CAD,merchant_99,DE,mobile,252.86.224.2,dev_302,success,genuine
9d8f155a-1921-4a25-804c-a8ac318d3a4a,2025-11-26T01:41:34.229962+00:00,acc_1372,23.97,CAD,merchant_131,GB,web,67.52.166.160,dev_899,success,genuine
d601facc-a557-4967-8e25-c553d0a493cf,2025-11-26T01:41:52.229962+00:00,acc_35,20.34,CAD,merchant_122,FR,branch,77.90.155.37,dev_4348,success,genuine
04bffbcf-9540-44bd-9953-46a20705fe24,2025-11-26T01:41:46.229962+00:00,acc_1740,239.18,CAD,merchant_67,IN,mobile,86.254.58.125,dev_3555,success,genuine
52983cb7-ee49-44ad-85d8-91ae534e32e5,2025-11-26T01:41:06.229962+00:00,acc_1377,26.79,CAD,merchant_47,DE,web,88.68.210.0,dev_4625,success,genuine
4963e63d-bd3e-440d-902e-fa2e7ae9f3d1,2025-11-26T01:42:24.229962+00:00,acc_642,27.81,CAD,merchant_109,DE,branch,43.175.141.110,dev_655,success,genuine
e006de04-6696-4438-a1b7-5a5ec5878420,2025-11-26T01:39:08.229962+00:00,acc_1975,108.59,CAD,merchant_6,CN,branch,137.36.189.21,dev_175,success,genuine
5bfd17bd-b4c3-4cc0-b226-aa246cd9e222,2025-11-26T01:41:49.229962+00:00,acc_1148,11.25,CAD,merchant_85,BR,branch,3.5.243.158,dev_3139,success,genuine
c2834685-7bb1-4607-b746-f6008c68b9cf,2025-11-26T01:41:16.229962+00:00,acc_1623,37.11,CAD,merchant_149,CA,mobile,179.35.145.130,dev_192,success,genuine
6917c560-561c-4e10-911e-0430b97cc1a4,2025-11-26T01:41:30.229962+00:00,acc_1452,283.0,CAD,merchant_195,NG,branch,190.98.170.9,dev_3396,success,genuine
32a68434-6597-444d-9b73-cebb156286ce,2025-11-26T01:39:45.229962+00:00,acc_1292,2.59,CAD,merchant_177,US,web,63.91.115.192,dev_4774,success,genuine
a7a2ad4b-cb01-4628-865c-34dc3d6aeab6,2025-11-26T01:39:14.229962+00:00,acc_1643,18.37,CAD,merchant_147,NG,branch,38.208.197.207,dev_1849,success,genuine
bd3fb885-a76e-4b51-956e-a9014502f8b0,2025-11-26T01:41:07.229962+00:00,acc_304,75.98,CAD,merchant_164,RU,mobile,145.164.25.251,dev_3639,success,genuine
43735cca-0669-4559-a820-bdf6bf34e2cf,2025-11-26T01:41:47.229962+00:00,acc_677,74.71,CAD,merchant_120,RU,mobile,232.129.179.66,dev_4362,success,genuine
8c935326-39b3-48f3-9670-3455c5940672,2025-11-26T01:38:18.229962+00:00,acc_199,18.73,CAD,merchant_34,IN,web,57.92.122.160,dev_2632,success,genuine
fbc69680-d8b6-4b20-94df-d787a9720f87,2025-11-26T01:42:50.229962+00:00,acc_723,63.96,CAD,merchant_164,IN,branch,21.130.63.98,dev_896,success,genuine
ceed59d1-457f-4b14-a4b3-8380093df00d,2025-11-26T01:42:35.229962+00:00,acc_1719,153.03,CAD,merchant_124,CA,mobile,236.220.219.169,dev_2758,success,genuine
779fa0ff-382a-49c1-8ccf-e5db133cbdfb,2025-11-26T01:40:14.229962+00:00,acc_941,53.63,CAD,merchant_96,FR,mobile,175.250.39.189,dev_309,success,genuine
43e5b8a6-71f4-496d-bcd6-cedb978a2613,2025-11-26T01:43:01.229962+00:00,acc_1820,133.15,CAD,merchant_178,CA,web,131.158.234.60,dev_4446,success,genuine
5fb930b0-1bf8-41c3-bfb4-1ec507642107,2025-11-26T01:40:01.229962+00:00,acc_1782,108.77,CAD,merchant_151,NG,branch,217.129.231.91,dev_3650,success,genuine
87c6c5ab-d81d-4c1b-ac9e-fe81774b1214,2025-11-26T01:38:52.229962+00:00,acc_1718,23.78,CAD,merchant_103,FR,mobile,128.38.165.188,dev_2743,success,genuine
72c9db6c-0e92-4566-9ac2-1d7cf6c7feee,2025-11-26T01:39:36.229962+00:00,acc_757,2.05,CAD,merchant_72,US,branch,97.32.185.87,dev_2111,success,genuine
5e16de83-ccc0-491c-b140-75daba328f2a,2025-11-26T01:42:53.229962+00:00,acc_1123,45.88,CAD,merchant_159,IN,mobile,234.21.67.117,dev_2353,success,genuine
348aa691-a44d-494a-8016-c269119e2b2a,2025-11-26T01:39:10.229962+00:00,acc_780,42.92,CAD,merchant_109,RU,web,151.176.251.138,dev_3581,success,genuine
54ee6554-890e-4a4f-a816-245dbec894cc,2025-11-26T01:42:22.229962+00:00,acc_1493,69.76,CAD,merchant_20,GB,branch,190.220.97.6,dev_4091,success,genuine
b05a0b55-88da-42cd-b44d-a5196a40654e,2025-11-26T01:40:53.229962+00:00,acc_169,82.31,CAD,merchant_82,US,mobile,130.15.52.208,dev_3109,success,genuine
8b80fd09-6085-4288-83e6-5f844284893b,2025-11-26T01:40:56.229962+00:00,acc_1103,82.9,CAD,merchant_17,CN,mobile,130.201.51.214,dev_3923,success,genuine
97c3d7c3-15d1-4671-9f15-a09e9ba606e3,2025-11-26T01:39:48.229962+00:00,acc_598,16.35,CAD,merchant_7,CN,mobile,76.139.127.2,dev_3925,success,genuine
4ba9b3b2-8085-4a76-8222-6e3dc07cb192,2025-11-26T01:43:19.229962+00:00,acc_1109,43.15,CAD,merchant_75,CA,branch,196.9.121.211,dev_918,success,genuine
f27a2d44-623a-49c5-9cc1-b0891aec2c48,2025-11-26T01:40:46.229962+00:00,acc_1317,6.69,CAD,merchant_33,GB,branch,216.194.203.15,dev_2522,success,genuine
fe016cd8-bf3e-42fb-8f46-1e71624309e7,2025-11-26T01:38:54.229962+00:00,acc_900,112.92,CAD,merchant_1,CN,mobile,64.172.29.166,dev_4214,success,genuine
bb717861-291a-41af-9dac-cf58df40fb97,2025-11-26T01:39:49.229962+00:00,acc_1077,70.5,CAD,merchant_68,NG,branch,174.243.77.102,dev_4365,success,genuine
f6fe7e4e-cfc7-4579-a1f3-e61097e08d20,2025-11-26T01:42:26.229962+00:00,acc_649,356.86,CAD,merchant_37,CA,web,17.110.8.254,dev_1518,success,genuine
35715dd8-9664-4494-8dd4-5943d9a3d569,2025-11-26T01:42:42.229962+00:00,acc_949,116.07,CAD,merchant_121,US,web,30.241.208.33,dev_4985,success,genuine
b5d85d8a-0969-4399-8f27-2aa60cffcf7d,2025-11-26T01:41:05.229962+00:00,acc_894,146.42,CAD,merchant_45,US,web,56.138.118.151,dev_697,success,genuine
22262d27-b644-4733-99bd-578ef454d31b,2025-11-26T01:42:57.229962+00:00,acc_961,98.47,CAD,merchant_76,FR,web,81.195.34.165,dev_2413,success,genuine
9c8f6b6c-c884-4b01-805c-9598152f1c88,2025-11-26T01:41:47.229962+00:00,acc_1140,21.41,CAD,merchant_92,BR,branch,75.69.93.130,dev_609,success,genuine
3a26500a-06f6-4ec4-9fb4-eb6afcd726da,2025-11-26T01:40:36.229962+00:00,acc_301,151.96,CAD,merchant_63,RU,web,9.194.99.254,dev_229,success,genuine
c1d4deca-3eea-4dd6-b8d7-d1021c1114f2,2025-11-26T01:40:43.229962+00:00,acc_89,30.29,CAD,merchant_141,FR,branch,244.188.239.132,dev_61,success,genuine
a0b64ce9-83a4-4456-9217-152248b67296,2025-11-26T01:39:24.229962+00:00,acc_297,209.95,CAD,merchant_139,FR,mobile,131.141.104.184,dev_1216,success,genuine
d599b069-1b2c-4092-95ea-ed44c423046f,2025-11-26T01:39:46.229962+00:00,acc_854,18.19,CAD,merchant_188,NG,mobile,214.208.33.170,dev_1711,success,genuine
2336a1e4-d922-429a-8e81-f87198696aae,2025-11-26T01:41:23.229962+00:00,acc_1772,5.8,CAD,merchant_161,RU,web,230.146.180.46,dev_328,success,genuine
7cf2d246-e869-4483-8461-0ee9211f838a,2025-11-26T01:43:21.229962+00:00,acc_1891,24.92,CAD,merchant_151,NG,mobile,96.98.180.147,dev_3334,success,genuine
bc5a90f5-df51-41e0-9e69-0433c6f20ea1,2025-11-26T01:40:58.229962+00:00,acc_1083,29.3,CAD,merchant_106,DE,branch,84.37.163.153,dev_1730,success,genuine
127e994e-b6f2-4b6d-af55-546d99e8fd62,2025-11-26T01:39:11.229962+00:00,acc_1236,483.59,CAD,merchant_84,BR,branch,64.221.139.42,dev_2624,success,genuine
cd51f239-6a7f-4e35-b93a-d330e03832c4,2025-11-26T01:40:08.229962+00:00,acc_731,71.9,CAD,merchant_101,BR,mobile,52.119.108.171,dev_564,success,genuine
